,Unnamed: 0,Site_EUI,pos,Tax_Parcel,Years_Repo,Site_Energ,Gross_Sq_F,GHG_Emissi,ZIP,ShapeSTLen,EnergyStar,Pct_Gas,Reported,Pct_Electr,Address,GHG_Intens,Year_Built,Property_T,Water_Inte
1018,1018,107.5," -71.0601913110678,42.3569107897836",304705000,"2015, 2016",20957662.0,195022.0,1519.8,2108,763.863152,3,0.555299,Yes,0.444701,45 Province Street,7.8,2009,Multifamily Housing,33.704403
1019,1019,101.5," -71.0828308333333,42.2934851666667",1.40E+119,2016,8331747.0,82096.0,513.8,2124,443.560233,45,0.804058,Yes,0.195942,102 Talbot Avenue,6.3,1920,Multifamily Housing,57.486357
1020,1020,95.1," -71.0665936375383,42.3511068446607",302615000,"2015, 2016",6178386.2,65000.0,518.6,2116,712.957801, ,0.29341,Yes,0.70659,154 Stuart St.,8.0,1879,Other - Education,1.223077
1021,1021,28.4," -71.085876,42.334747",9.02E+38,"2015, 2016",6368858.4,224398.0,345.2,2120,3531.062217,100,0.974994,Yes,0.025006,1-21 Brook Marshall Road,1.5,1980,Multifamily Housing,46.011551
1022,1022,63.7," -71.0977248125,42.3332994895833",1.00E+19,"2015, 2016",24220327.9,380068.0,1481.2,2120,3295.902819,91,0.815696,Yes,0.184304,43 Smith Street,3.9,2000,Multifamily Housing,67.964417
1023,1023,61.5," -71.098903,42.334393",1.00E+69,"2015, 2016",11524348.5,187364.0,663.6,2120,5033.303754,99,0.897541,Yes,0.102459,1 Cornelia Street,3.5,2000,Multifamily Housing,77.470592
1024,1024,63.3," -71.0974774693878,42.335245",1000001025,"2015, 2016",7331709.6,115752.0,419.8,2120,669.562145,98,0.904978,Yes,0.095022,39 McGreevey Way,3.6,2000,Multifamily Housing,84.251676
1025,1025,30.7," -71.100944,42.336316",401844000,"2014, 2015, 2016",3383927.4,110327.0,327.4,2115,564.79245, ,0.0,Yes,1.0,1 Palace Rd,3.0,1995,College/University,0.0
1026,1026,83.6," -71.063299,42.352786",0304870010 0304870020 0304870400,"2015, 2016",30292682.4,362409.0,2355.2,2111,767.526452,5,0.435422,Yes,0.564578,1-3 Avery Street,6.5,2001,Multifamily Housing,27.40081
1027,1027,114.8," -71.103151516129,42.3371007741935",401844000,"2014, 2015, 2016",39938197.2,347844.0,2277.3,2115,1003.978486, ,0.910497,Yes,0.089503,179 Longwood Ave,6.5,1995,College/University,21.443521
1028,1028,100.5," -71.0862509,42.306811",1.20E+19,2016,11374436.1,113131.0,690.0,2121,1964.582941,48,0.826952,Yes,0.173048,1 Nazing Court,6.1,1929,Multifamily Housing,60.403426
1029,1029,77.1," -71.0677813,42.3610197",502186000,"2015, 2016",6627166.5,86006.0,456.2,2114,683.831232,21,0.639511,Yes,0.360489,250 Cambridge St.,5.3,1978,Multifamily Housing,48.217566
1030,1030,50.5," -71.0985272010625,42.3270935337112",1.00E+229,"2015, 2016",4075759.3,80754.0,282.8,2120,684.304665,92,0.627121,Yes,0.372879,166 Terrace Street,3.5,1920,Multifamily Housing,29.264185
1031,1031,17.2," -71.0718540937011,42.2717912170899",Not Available,"2015, 2016",911007.5,53065.0,88.1,2126,887.578963, ,0.0,Yes,1.0,40 River Street,1.7,2008,Multifamily Housing,46.426081
1032,1032,37.7," -71.0811192,42.3327667",1700696000,2016,471040.0,12500.0,37.3,2124,652.66628, ,0.404124,Yes,0.595876,587 Washington Street,3.0,1930,Supermarket/Grocery Store,35.624
1033,1033,113.2," -71.073768,42.341461",900079000,"2015, 2016",6257897.0,55302.0,392.1,2118,1015.274252,27,0.781311,Yes,0.218689,12 San Juan Street,7.1,2001,Multifamily Housing,96.654732
1034,1034,103.8," -71.173035,42.27114",900080000,"2015, 2016",6642543.8,63968.0,422.8,2118,439.780577,29,0.758541,Yes,0.241459,100 West Dedham,6.6,2001,Multifamily Housing,58.357304
1035,1035,79.0," -71.079649,42.3028442727273",1.40E+69,"2015, 2016",4367519.4,55319.0,284.3,2121,232.220689,54,0.725268,Yes,0.274732,31 Erie Street,5.1,1999,Multifamily Housing,92.132902
1036,1036,86.9," -71.0530261255275,42.3538413664739",302952014,"2015, 2016",10783060.7,124123.0,771.7,2210,530.541889, ,0.576998,Yes,0.423002,530 Atlantic Avenue,6.2,2011,Other - Lodging/Residential,32.363059
1037,1037,68.1," -71.0889292508428,42.3123038490588",1202220000,"2015, 2016",22096931.2,324397.0,1350.4,2121,1021.527825,79,0.816738,Yes,0.183262,124 Ruthven Street,4.2,2001,Multifamily Housing,43.518282
1038,1038,52.7," -71.0557401481729,42.3330657182443",700254000,"2015, 2016",4547956.0,86372.0,329.6,2127,1036.714769,90,0.556432,Yes,0.443568,28 Damrell Street,3.8,1848,Office,4.991201
1039,1039,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2134,747.534033, ,0.0,No,0.0, ,0.0, , ,0.0
1040,1040,122.8," -71.0710157615451,42.2900760781969",1704781102,"2015, 2016",9777549.0,79599.0,660.7,2124,1621.393883,3,0.668716,Yes,0.331284,380 Talbot Avenue,8.3,1930,Multifamily Housing,53.863742
1041,1041,20.2," -71.1064048,42.3501002",2101031000,"2015, 2016",2761909.0,136861.0,370.3,1234,198.523459,100,0.273932,Yes,0.726068,1293 Commonwealth Avenue,2.7,1905,Multifamily Housing,41.334639
1042,1042,126.1," -71.0808157853195,42.3374626228182",901220000,"2015, 2016",14292516.9,113315.0,874.8,2118,4496.593702,15,0.814572,Yes,0.185428,112 Camden Street,7.7,1998,Multifamily Housing,82.064157
1043,1043,68.6," -71.0766369,42.307077",1502435000,"2015, 2016",9544300.8,139105.0,570.4,2125,524.84999,78,0.847702,Yes,0.152298,414 Columbia Road,4.1,1920,Multifamily Housing,47.649617
1044,1044,118.1," -71.0605936190476,42.3502837857143",305367000,"2014, 2015, 2016",13617912.5,115272.0,1191.4,2111,7279.601207,37,0.0,Yes,0.695044,35 Kneeland Street,10.3,1940,Medical Office,24.266951
1045,1045,58.2," -71.0770912,42.3362922",8.02E+28,"2015, 2016",5109078.3,87800.0,296.8,2118,1321.310736,100,0.885989,Yes,0.114011,1762 Washington Street,3.4,1991,Multifamily Housing,58.169704
1046,1046,114.3," -71.0784028540945,42.313767775299",1.30E+79,"2015, 2016",6403752.8,56046.0,396.2,2121,1912.820419,23,0.799231,Yes,0.200769,14 Fayston Street,7.1,1845,Multifamily Housing,62.477251
1047,1047,81.2," -71.1043093595602,42.3181595789606",1900029010,"2015, 2016",2927706.8,36049.0,188.4,2130,740.057761,40,0.742657,Yes,0.257343,155 Lamartine St,5.2,1998,Multifamily Housing,48.955588
1048,1048,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2132,4053.475606, ,0.0,No,0.0, ,0.0, , ,0.0
1049,1049,144.7," -71.0771800909091,42.3084065454545",1.40E+179,"2015, 2016",11665079.5,80641.0,705.8,2121,201.780226,9,0.830631,Yes,0.169369,122 Devon Street,8.8,1910,Multifamily Housing,97.116851
1050,1050,54.9," -71.1498324142066,42.3483175680254",2101835200,"2015, 2016",2780872.8,50676.0,269.0,2135,452.06105,69,0.0,Yes,1.0,11 Nevins Street,5.3,1988,Medical Office,0.0
1051,1051,61.2," -71.063576193609,42.3639816234335",300471004,"2015, 2016",15540968.3,253957.0,1080.8,2114,1267.772379,79,0.623361,Yes,0.376639,150 Staniford Street,4.3,1997,Multifamily Housing,32.908327
1052,1052,68.6," -71.101681,42.33483",1000036000,"2015, 2016",2149723.5,31350.0,131.4,2120,739.928218, ,0.816058,Yes,0.183942,49 Worthington St,4.2,1920,Multifamily Housing,37.039872
1053,1053,131.9," -71.060386528526,42.3029620850547",1501583000,"2015, 2016",13759922.1,104335.0,1185.6,2124,655.963898,9,0.242603,Yes,0.757397,175 ADAMS ST,11.4,2009,Office,10.504625
1054,1054,84.8," -71.0864534788797,42.3432903198023",401521000,"2015, 2016",2604252.6,30702.0,157.0,2115,494.242881, ,0.835518,Yes,0.164482,16 Westland Ave,5.1,1910,Multifamily Housing,58.292619
1055,1055,62.0," -71.077818,42.335974",9.01E+38,"2015, 2016",5504051.6,88733.0,327.0,2118,645.590813,97,0.855618,Yes,0.144382,1801 Washington Street,3.7,1991,Multifamily Housing,54.00133
1056,1056,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2134,1120.680512, ,0.0,No,0.0, ,0.0, , ,0.0
1057,1057,58.0," -71.0978006,42.3262952",1100916001,2016,21186310.0,365000.0,1206.8,2119,5614.234219,99,0.911862,Yes,0.088138,1592 Columbus Ave,3.3,1962,Multifamily Housing,42.547945
1058,1058,106.1," -71.0630854545455,42.2904820909091",1.60E+89,"2015, 2016",8209087.8,77355.0,491.4,2124,193.546679,34,0.84538,Yes,0.15462,1749 Dorchester Avenue,6.4,1930,Multifamily Housing,67.05966
1059,1059,62.2," -71.0903334064462,42.3107149098088",1202311000,"2015, 2016",3546208.7,57000.0,206.4,2121,1284.019603,90,0.883541,Yes,0.116459,20 Hutchings Street,3.6,2008,Multifamily Housing,34.635088
1060,1060,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2118,781.269158, ,0.0,No,0.0, ,0.0, , ,0.0
1061,1061,49.2," -71.0826802484106,42.3231406597758",1200280000,"2015, 2016",3266818.2,66383.0,200.3,2119,699.633825,95,0.81198,Yes,0.18802,238 Warren Street,3.0,1925,Multifamily Housing,38.420981
1062,1062,44.7," -71.03643,42.376725",105980000,"2015, 2016",6309562.5,141016.0,451.0,2128,812.1451,88,0.579175,Yes,0.420825,127 Marion Street,3.2,1900,Residence Hall/Dormitory,11.263261
1063,1063,88.6," -71.084285,42.331918",902505000,2016,9193555.0,103792.0,579.2,2119,455.233072,56,0.77335,Yes,0.22665,757 Shawmut Avenue,5.6,1973,Multifamily Housing,45.431247
1064,1064,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2114,475.636433, ,0.0,No,0.0, ,0.0, , ,0.0
1065,1065,39.3," -71.062598,42.3477",305021000,"2015, 2016",23428839.4,596474.0,1307.0,2111,1765.387756,100,0.938783,Yes,0.061217,232 Harrison Avenue,2.2,1973,Multifamily Housing,28.696473
1066,1066,54.7," -71.0510155,42.3506088",02704000 02703000,"2015, 2016",9204954.9,168408.0,890.5,2210,694.542754,80,0.0,Yes,1.0,273-281 Summer Street,5.3,1904,Office,1.878177
1067,1067,77.9," -71.0930714,42.2921999",1.41E+39,"2015, 2016",3582380.6,45970.0,211.0,2125,3058.132332,87,0.867539,Yes,0.132461,11 Sandpiper Lane,4.6,2010,Multifamily Housing,61.285621
1068,1068,27.3," -71.0510155,42.3506088",Not Available,2016,2499069.1,91482.0,241.8,2210,442.748115,98,0.0,Yes,1.0,321 Summer Street,2.6,1911,Office,5.633895
1069,1069,74.4," -71.1025305800892,42.3152385599614",1801980000,"2015, 2016",21415218.8,287748.0,1611.0,2126,1748.784805,97,0.0,Yes,0.045154,15 Bismarck Street,5.6,1968,Multifamily Housing,59.406147
1070,1070,65.5," -71.06735075,42.377674",202390000,"2015, 2016",6459794.8,98577.0,436.4,2129,2231.253279,77,0.668833,Yes,0.331167,290 Main Street,4.4,1974,Multifamily Housing,6.787587
1071,1071,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2127,570.087482, ,0.0,No,0.0, ,0.0, , ,0.0
1072,1072,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2118,507.614356, ,0.0,No,0.0, ,0.0, , ,0.0
1073,1073,27.6," -71.0997067494701,42.3204754735575",1.10E+19,"2015, 2016",1768806.4,64085.0,155.3,2119,1115.46263,100,0.205216,Yes,0.794784,20 Amory Avenue,2.4,2005,Multifamily Housing,64.762425
1074,1074,98.8," -71.1441112711686,42.36096995",1200357000,"2015, 2016",10667295.3,107953.0,955.0,2119,621.671512,21,0.165412,Yes,0.834588,26 WAVERLY ST,8.8,2009,Office,1.963818
1075,1075,52.5," -71.0811192,42.3327667",1.10E+19,"2015, 2016",4997591.0,95127.0,350.0,2119,497.921134,80,0.612421,Yes,0.387579,3033 Washington Street,3.7,2005,Multifamily Housing,46.537786
1076,1076,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2215,528.832617, ,0.0,No,0.0, ,0.0, , ,0.0
1077,1077,42.4," -71.05119425,42.366293",303039000,"2015, 2016",9746105.0,230000.0,857.3,2109,827.395947,92,0.0,Yes,0.610546,357 Commercial Street,3.7,1987,Multifamily Housing,32.422609
1078,1078,61.3," -71.1064048,42.3501002",501383000,"2015, 2016",7825014.0,127608.0,671.6,2116,748.841067,11,0.250287,Yes,0.749713,160 Commonwealth Avenue,5.3,1871,Multifamily Housing,28.052316
1079,1079,44.5," -71.0930714,42.2921999",1405196980,"2015, 2016",2209670.8,49627.0,131.2,2126,2200.760309,100,0.856202,Yes,0.143798,39 Sandpiper Lane,2.6,2012,Multifamily Housing,47.33109
1080,1080,52.0," -71.0681,42.341839",306455010,"2015, 2016",20782118.6,399507.0,1386.5,2118,2070.740054,90,0.688312,Yes,0.311688,2 Rollins Street,3.5,2003,Multifamily Housing,23.791072
1081,1081,120.8," -71.1702179,42.354826",2203447000,"2015, 2016",5394391.0,44640.0,472.2,2135,784.107622, ,0.211206,Yes,0.788794,10 Bellamy St,10.6,1975,Senior Care Community,95.188172
1082,1082,94.9," -71.1070080625,42.2870433958333",1404246000,"2015, 2016",8317863.5,87660.0,481.7,2124,610.871297,35,0.890132,Yes,0.109868,64 American Legion Highway,5.5,1971,Multifamily Housing,57.534794
1083,1083,80.0," -71.138213,42.34895",2101105000,"2015, 2016",5193569.2,64946.0,385.8,2134,385.098277,68,0.235618,Yes,0.223631,1399 Commonwealth Avenue,5.9,1974,Multifamily Housing,85.09531
1084,1084,58.6," -71.1374331304348,42.3470646086957",2101692000,"2015, 2016",5361973.3,91557.0,327.9,2134,1408.462828,87,0.815955,Yes,0.184045,209 Kelton Street,3.6,1980,Multifamily Housing,37.911902
1085,1085,67.7," -71.0737427054209,42.2977240333087",1700075000,"2015, 2016",4329477.1,63942.0,290.9,2124,1026.459838,80,0.677134,Yes,0.322866,12 Algonquin Street,4.6,1970,Multifamily Housing,52.916706
1086,1086,73.7," -71.0885175185185,42.3453303333333",401410000,"2015, 2016",3359706.6,45570.0,244.7,2115,564.415281,64,0.312701,Yes,0.231908,99-103 Norway Street,5.4,1978,Multifamily Housing,59.003731
1087,1087,83.8," -71.1551269680882,42.3387612361519",2102474000,"2015, 2016",18896908.2,225370.0,1271.6,2135,1105.477948,40,0.675022,Yes,0.324978,1925 Commonwealth Avenue,5.6,1978,Multifamily Housing,70.516484
1088,1088,83.6," -71.0602524,42.3582926",1000017000,"2015, 2016",13973057.3,167113.0,907.9,2120,566.014208,43,0.728165,Yes,0.271835,1575 Tremont Street,5.4,1965,Multifamily Housing,31.237546
1089,1089,141.3," -71.0978006,42.3262952",400790000,"2015, 2016",6074218.2,42998.0,390.8,2116,548.808131,15,0.742693,Yes,0.257307,465 Columbus Avenue,9.1,1971,Multifamily Housing,48.399926
1090,1090,56.7," -71.0885279047619,42.3437836190476",401512000,"2015, 2016",6521775.3,114949.0,418.0,2115,283.905965,83,0.748441,Yes,0.251559,65 Westland Ave,3.6,1900,Multifamily Housing,35.570557
1091,1091,141.9," -71.0811192,42.3327667",1.10E+19,"2015, 2016",40371278.2,284565.0,2234.2,2119,7785.108281,24,0.948959,Yes,0.051041,2918 Washington Street,7.9,2001,Multifamily Housing,74.253334
1092,1092,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2130,814.557855, ,0.0,No,0.0, ,0.0, , ,0.0
1093,1093,96.7," -71.0950895843145,42.2884329053226",1405198700,"2015, 2016",4647336.3,48066.0,271.4,2121,1867.788873,63,0.87889,Yes,0.12111,11 Catbird Court,5.6,2008,Multifamily Housing,68.195814
1094,1094,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2215,624.137971, ,0.0,No,0.0, ,0.0, , ,0.0
1095,1095,67.6," -71.119153,42.261893",500805000,"2015, 2016",13740302.7,203204.0,1087.5,2116,614.411571,14,0.251172,Yes,0.530002,100 Arlington Street,5.4,1926,Multifamily Housing,18.546879
1096,1096,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2116,285.588966, ,0.0,No,0.0, ,0.0, , ,0.0
1097,1097,62.9," -71.0766369,42.307077",1.20E+129,"2015, 2016",19523745.4,310225.0,1177.4,2121,4806.41637,86,0.835203,Yes,0.164797,133 Columbia Road,3.8,1940,Multifamily Housing,40.995407
1098,1098,59.2," -71.0811192,42.3327667",1101302000,"2015, 2016",1538939.6,26000.0,88.4,2130,350.672482, ,0.900195,Yes,0.099805,3115 Washington Street,3.4,1940,Multifamily Housing,42.830769
1099,1099,63.2," -71.09690595,42.3148827",1.00E+89,"2015, 2016",7212843.0,114083.0,440.6,2119,2364.555285,91,0.817171,Yes,0.182829,2010 Columbus Ave,3.9,1920,Multifamily Housing,43.8479
1100,1100,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2132,14811.82432, ,0.0,No,0.0, ,0.0, , ,0.0
1101,1101,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2131,554.552505, ,0.0,No,0.0, ,0.0, , ,0.0
1102,1102,20.6," -71.089654,42.343956",Not Available,2016,2019497.9,98021.0,191.6,2115,623.35627,100,0.042809,Yes,0.957191,91 Westland Avenue,2.0,1900,Multifamily Housing,52.981504
1103,1103,69.7," -71.0946666814179,42.3155941632235",1101645000110164900011016610001101662000110166300011016640001101665000  1101618000,"2015, 2016",10552286.9,151500.0,666.5,2119,370.5586,62,0.769788,Yes,0.230212,9 Wardman Road,4.4,1920,Multifamily Housing,44.784818
1104,1104,130.6," -71.0766369,42.307077",1.40E+79,"2015, 2016",13046305.4,99899.0,805.0,2121,2752.615787,18,0.80317,Yes,0.19683,150 Columbia Road,8.1,1920,Multifamily Housing,102.027047
1105,1105,59.7," -71.0846813973026,42.3068160105322",1202410000,"2015, 2016",3663783.2,61335.0,219.2,2121,991.485173,98,0.846278,Yes,0.153722,6 Wayne Street,3.6,1930,Multifamily Housing,52.011087
1106,1106,250.2," -71.0811192,42.3327667",1.40E+89,"2015, 2016",14644523.2,58520.0,913.0,2121,3687.793432,2,0.788397,Yes,0.211603,95 Washington Street,15.6,1920,Multifamily Housing,228.849966
1107,1107,0.0," -71.0700179,42.272249",Not Available,"2015, 2016",0.0,59039.0,0.0,2136,2655.35435, ,0.0,Yes,0.0,892 River Street,0.0,2009,Supermarket/Grocery Store,0.0
1108,1108,89.7," -71.0843425853541,42.3150111660055",1.10E+129,"2015, 2016",7859808.3,87606.0,490.0,2121,2225.479644,59,0.788502,Yes,0.211498,25 Wyoming Street,5.6,1890,Multifamily Housing,59.944524
1109,1109,43.4," -71.0484464,42.3516377",302347000,"2015, 2016",3299257.1,76038.0,224.0,2210,693.730701,79,0.661572,Yes,0.338428,24 Farnsworth Street,2.9,2006,Multifamily Housing,26.962834
1110,1110,18.6," -71.0484464,42.3516377",2100167000,"2015, 2016",2356633.2,126660.0,173.7,2210,520.692577,100,0.527897,Yes,0.472103,24 Farnsworth Street,1.4,1000,Multifamily Housing,9.391284
1111,1111,64.1," -71.0681097531242,42.27191666686",1704031010,"2015, 2016",14698579.9,229178.0,1020.0,2124,1939.932319,54,0.626926,Yes,0.373074,1241 Adams Street,4.5,1000,Multifamily Housing,29.843179
1112,1112,54.6," -71.066675,42.363541",300475000,"2015, 2016",26041019.3,476544.0,1473.2,2114,1259.335284,100,0.92074,Yes,0.07926,2 Hawthorne Place,3.1,1000,Multifamily Housing,35.491581
1113,1113,94.5," -71.0637301551079,42.3542447833606",304870408,"2015, 2016",10672974.6,113000.0,1032.6,2111,291.22947, ,0.0,Yes,1.0,175 Tremont Street,9.1,1990,Movie Theater,0.0
1114,1114,71.7," -71.0959047916667,42.3162415833333",1101702000,"2015, 2016",4387036.5,61176.0,254.9,2119,1794.330774,91,0.885682,Yes,0.114318,30 Westminster Avenue,4.2,1960,Multifamily Housing,75.616255
1115,1115,65.4," -71.033021,42.37145",104164010,2016,10783242.1,165000.0,785.3,2128,1461.79291,42,0.548174,Yes,0.451826,156 Porter Street,4.8,2005,Multifamily Housing,41.597576
1116,1116,90.0," -71.0811192,42.3327667",1.10E+49,"2015, 2016",7380202.3,82000.0,450.9,2130,1488.05143,48,0.816981,Yes,0.183019,3228 Washington Street,5.5,1920,Multifamily Housing,54.470732
1117,1117,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2118,468.762856, ,0.0,No,0.0, ,0.0, , ,0.0
1118,1118,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2129,1683.015703, ,0.0,No,0.0, ,0.0, , ,0.0
1119,1119,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2136,2591.090178, ,0.0,No,0.0, ,0.0, , ,0.0
1120,1120,41.2," -71.0885140836001,42.3462507291",401401000,"2015, 2016",5391092.0,130700.0,361.7,2115,285.257317,100,0.67944,Yes,0.32056,18 Haviland Street,2.8,1000,Multifamily Housing,34.14078
1121,1121,9.5," -71.0740179703633,42.3542147644092",503596000,"2015, 2016",7435029.5,781000.0,537.4,2115,400.936597,100,0.560816,Yes,0.439184,41 6 Marlborough Street,0.7,1988,Multifamily Housing,4.28822
1122,1122,41.5," -71.0530221,42.3577005",303990010,"2015, 2016",13446483.1,323789.0,846.8,2110,455.956072,97,0.774051,Yes,0.225949,80 Broad Street,2.6,2006,Multifamily Housing,11.459623
1123,1123,26.6," -71.0833886579831,42.3130736465209",1202252000,"2015, 2016",6178656.0,231895.0,493.8,2121,3170.708689,100,0.385661,Yes,0.614339,530 Warren Street,2.1,1900,Multifamily Housing,3.361435
1124,1124,44.1," -71.0876039925199,42.315343243605",1202025000,"2015, 2016",1957287.9,44352.0,142.4,2121,537.655297,91,0.550088,Yes,0.449912,140 Humboldt Ave,3.2,1988,Multifamily Housing,43.179563
1125,1125,171.2," -71.0541072,42.3541385",602655010,"2015, 2016",15976150.1,93300.0,1152.1,2210,598.277125,1,0.564509,Yes,0.435491,346 Congress St,12.3,1996,Multifamily Housing,3.949625
1126,1126,63.0," -71.0501843,42.347379",602753010,"2015, 2016",6304059.6,100000.0,511.9,2210,1060.187506,32,0.356135,Yes,0.643865,21 Wormwood Street,5.1,2000,Multifamily Housing,31.484
1127,1127,36.0," -71.0786810976485,42.3463534012083",400985010,"2015, 2016",5669092.7,157450.0,548.5,2115,1045.42645,60,0.0,Yes,1.0,16 Harcourt Street,3.5,1900,Multifamily Housing,23.235313
1128,1128,97.1," -71.1161479051181,42.2789450717457",1806659000,"2015, 2016",20093242.4,206955.0,1113.4,2131,1605.158489,85,0.947403,Yes,0.052597,950 Canterbury Street,5.4,1900,Multifamily Housing,62.73586
1129,1129,74.3," -71.1397686080437,42.2740537216087",1806016400,"2015, 2016",34086015.3,459000.0,1873.9,2131,22618.16817,97,0.95738,Yes,0.04262,390 Blue Ledge Drive,4.1,1900,Multifamily Housing,67.07756
1130,1130,95.9," -71.1402431666667,42.350417",2101267000,"2015, 2016",13167037.0,137291.0,799.0,2135,529.059858,63,0.826649,Yes,0.173351,10 Camelot Court,5.8,1900,Multifamily Housing,45.802711
1131,1131,79.5," -71.0527589,42.366251",303040000,"2015, 2016",8758436.4,110113.0,566.8,2109,1118.611951,51,0.734236,Municipal,0.265764,40 & 50 Battery Street,5.1,1993,Multifamily Housing,25.105119
1132,1132,74.6," -71.0811192,42.3327667",304832400,"2015, 2016",20880668.9,280000.0,1479.9,2111,960.793164,37,0.592967,Yes,0.407033,580 Washington Street,5.3,1900,Multifamily Housing,42.245357
1133,1133,8.3," -71.0529677447017,42.3626799746692",303478000,"2015, 2016",832334.3,100800.0,80.5,2109,825.279629,100,0.0,Yes,1.0,100 Fulton Street,0.8,1990,Multifamily Housing,19.417659
